gene,label,pos_ctrl_proteasome,pos_ctrl_ribosome,pos_ctrl_DNA_replication,pos_ctrl_spliceosome,pos_ctrl_behan_2019,pos_ctrl_bagel_v1,pos_ctrl_bagel_v2,neg_ctrl_not_expressed,neg_ctrl_found_context_specific,PRODE_NIE_sgRNA,PRODE_NIE_shRNA,avg_Gene_Effect_sgRNA,avg_Gene_Effect_shRNA,MUFFINN_sum_sgRNA,MUFFINN_sum_shRNA,MUFFINN_max_sgRNA,MUFFINN_max_shRNA,RWR_sgRNA,RWR_shRNA,NIE000,NIE200,NIE400,NIE700,NIE900
MED30,essential,no,no,no,no,yes,yes,yes,no,no,-6.39619484689204,-5.31703968906378,-1.83856920961805,-0.516148119163312,0.0062993700629937,0.0351964803519648,0.0103989601039896,0.0416958304169583,0.00990099009900991,0.0297029702970297,-6.26038302842559,-6.3830293958217,-6.68237532018776,-6.60304458078126,-6.32369670865809
MED31,essential,no,no,no,no,yes,no,no,no,no,-5.65061053894524,-2.70292597546065,-1.15047096928972,0.00589358840511493,0.0260973902609739,0.314368563143686,0.038996100389961,0.633536646335366,0.0396039603960396,0.504950495049505,-2.57486686126828,-2.66496006202944,-3.14398786299358,-3.17130065493586,-2.64126359829135
MED4,essential,no,no,no,no,yes,no,no,no,no,-5.51043666382996,-5.425947959895,-1.18699212017954,-0.41779014913205,0.0257974202579742,0.0334966503349665,0.0375962403759624,0.0312968703129687,0.0396039603960396,0.0297029702970297,-6.44328286929713,-6.61367992389088,-6.67982666726645,-6.51509947053391,-6.24313558507545
MED6,essential,no,no,no,no,yes,no,no,no,no,-6.32660918428872,-4.99869845344069,-1.57499710201605,-0.33236370929436,0.0087991200879912,0.0511948805119488,0.021997800219978,0.0610938906109389,0.0198019801980198,0.0297029702970297,-5.34274189858809,-5.58753194826169,-5.82549036525588,-5.92779421421182,-5.36036375587714
MEPCE,essential,no,no,no,no,yes,no,yes,no,no,-5.88783007860579,-4.10456824496118,-1.52855093998197,-0.151226982024305,0.0173982601739826,0.0933906609339066,0.0222977702229777,0.0885911408859114,0.0198019801980198,0.158415841584158,-4.5754832670751,-4.26323264534738,-4.0148083965415,-3.79452479009093,-2.92600081011732
MFAP1,essential,no,no,no,no,yes,no,no,no,no,-7.12269383547942,-6.86492123691651,-1.63387737858205,-0.627106329368862,0.0032996700329967,0.0164983501649835,0.0184981501849815,0.0296970302969703,0.00990099009900991,0.0297029702970297,-6.91683241195089,-6.92905301908163,-8.04594930912293,-7.77657713267768,-7.16800139096511
MPHOSPH10,essential,no,no,no,no,yes,no,yes,no,no,-9.34199436451484,-8.05713841267681,-1.81806815462221,-0.718310490775317,9.99900009999e-05,0.0065993400659934,0.0128987101289871,0.023997600239976,0,0.00990099009900991,-5.50158976119573,-5.78652641712781,-5.63359935744578,-5.65665380603156,-5.42559948074507
MTBP,essential,no,no,no,no,yes,no,no,no,no,-6.70079956314854,-2.01349773648424,-2.02382742802098,0.0118843982316511,0.0053994600539946,0.627737226277372,0.0111988801119888,0.596140385961404,0.00990099009900991,0.663366336633663,-1.50858891176191,-1.36937224815147,-0.764150887547739,-0.684043474160301,
MZT1,essential,no,no,no,no,yes,no,no,no,no,-5.58367140059127,,-1.39900736796536,,0.0250974902509749,,0.0293970602939706,,0.0198019801980198,,,,,,
NAA38,essential,no,no,no,no,yes,yes,yes,no,no,-5.03428353272011,-4.27663118173949,-0.241897739231133,-0.0788160805807211,0.0618938106189381,0.0717928207179282,0.130886911308869,0.145285471452855,0.0792079207920792,0.158415841584158,-4.50885830279431,-5.4862709545167,-5.49145184662155,-5.06317850806797,-3.06659943072647
NAA50,essential,no,no,no,no,yes,no,yes,no,no,-6.15228476208189,-6.13100502296526,-1.41801516851771,-0.535072890465184,0.0184981501849815,0.0224977502249775,0.0256974302569743,0.0338966103389661,0.0297029702970297,0.0297029702970297,-6.47010271272246,-6.53200882136509,-5.57888417399382,-4.84275653135018,-4.06765212133873
NAPA,essential,no,no,no,no,yes,yes,yes,no,no,-5.85990991571932,-5.37455266407173,-1.79127561044966,-0.89799607262682,0.0104989501049895,0.0142985701429857,0.0115988401159884,0.0127987201279872,0.00990099009900991,0.00990099009900991,-3.9859502919278,-4.20165319747154,-3.96658405765071,-3.5575866837561,-3.2917456093956
NAT10,essential,no,no,no,no,yes,no,yes,no,no,-7.12887997555445,-6.7175025444956,-1.09335069920365,-0.466099825700637,0.0124987501249875,0.021997800219978,0.0432956704329567,0.0423957604239576,0.0198019801980198,0.0198019801980198,-8.4498550012989,-8.26703737072898,-8.23900769252775,-7.70532424640341,-6.98899418498885
NCAPG,essential,no,no,no,no,yes,no,no,no,no,-6.97523719142976,-5.80690317056038,-1.51985626412265,-0.388613944234796,0.0045995400459954,0.0343965603439656,0.0206979302069793,0.0425957404259574,0.0495049504950496,0.0396039603960396,-4.22516345831832,-4.1554692598099,-4.1620555131069,-4.08204258867924,-3.89870462407003
NDC80,essential,no,no,no,no,yes,no,yes,no,no,-8.0834665266416,-5.83863281951358,-1.96921784293767,-0.315852368424691,0.0001999800019998,0.0346965303469653,0.0080991900809919,0.0472952704729527,0,0.0198019801980198,-3.87295239546374,-3.89626279644902,-4.35038078009031,-4.52099127224973,-4.39662294368891
NEDD1,essential,no,no,no,no,yes,no,no,no,no,-6.75989106543564,-6.00026214008134,-1.9346265709095,-0.819131836819962,0.0054994500549945,0.0142985701429857,0.0122987701229877,0.0145985401459854,0,0.0297029702970297,-4.84618290861863,-4.84023444508933,-4.20969010952554,-4.32989538706049,-3.96330774148943
NEDD8,essential,no,no,no,no,yes,yes,yes,no,no,-7.37986137995264,-7.85619619714513,-1.67852752231629,-0.950904612807564,0.0002999700029997,0.0024997500249975,0.0191980801919808,0.0105989401059894,0,0,-7.99987632693861,-8.03308364769908,-8.21681740210971,-7.3993288690372,-7.07610955044346
NIFK,essential,no,no,no,no,yes,no,no,no,no,-8.89117814797677,-8.11582031680176,-1.68428932903023,-0.853310456509229,0.0001999800019998,0.0031996800319968,0.016998300169983,0.0154984501549845,0,0,-8.6132122545188,-8.77790145529381,-9.50928870622963,-9.32710888089551,-8.22514324674592
NIP7,essential,no,no,no,no,yes,no,yes,no,no,-9.37784293262942,-8.0507878465309,-1.77360885902518,-0.669234640101276,9.99900009999e-05,0.0090990900909909,0.0118988101189881,0.0248975102489751,0,0.0594059405940595,-5.28479332706345,-5.3648356799089,-5.67897646557572,-5.41097731741199,-4.96341878747949
NKAP,essential,no,no,no,no,yes,no,yes,no,no,-4.85791185909973,-5.38334076888502,-1.07725895386715,-0.553918604453583,0.0452954704529547,0.0294970502949705,0.0435956404359564,0.0412958704129587,0.0495049504950496,0.00990099009900991,-3.94802597773419,-4.05743451276451,-4.21182640600133,-3.84690868987251,
NMD3,essential,no,no,no,no,yes,no,yes,no,no,-8.22268105034274,-4.5163227660575,-1.24925007456691,-0.00421092521993158,0.0045995400459954,0.0612938706129387,0.0331966803319668,0.335266473352665,0.0297029702970297,0.237623762376238,-3.36312635407436,-3.54431493606915,-3.77375206643718,-3.37737853173734,-2.69026425622535
NOL10,essential,no,no,no,no,yes,no,yes,no,no,-7.38710075120049,,-1.3945109989041,,0.007999200079992,,0.0285971402859714,,0.0297029702970297,,,,,,
NOP16,essential,no,no,no,no,yes,no,yes,no,no,-6.50944880011616,-5.48990810321398,-1.3879227542437,-0.270290255881676,0.0170982901709829,0.0428957104289571,0.0308969103089691,0.0601939806019398,0.0495049504950496,0.0396039603960396,-3.06802980203896,-3.24070650748913,-3.64247536236392,-3.54072758825266,
NOP56,essential,no,no,no,no,yes,no,yes,no,no,-10.6155622147321,-7.15396567640364,-1.57776203045223,-0.00234257533110339,9.99900009999e-05,0.0300969903009699,0.0227977202279772,0.465953404659534,0,0.099009900990099,-6.45221595854899,-6.2019794803107,-8.03545360608268,-5.44784861306669,-4.83506089967815
NOP58,essential,no,no,no,no,yes,no,no,no,no,-10.9788405228015,-9.46916481191378,-1.48039098393514,-0.431458350053853,0.0001999800019998,0.0098990100989901,0.0263973602639736,0.0435956404359564,0.0495049504950496,0.0297029702970297,-6.94743743130301,-6.64010029842839,-8.13718969069608,-6.36861805986676,-5.78443012014524
NPLOC4,essential,no,no,no,no,yes,no,yes,no,no,-5.39355156340524,-3.12369368194429,-1.33242545813748,-0.0633581030253475,0.0275972402759724,0.280871912808719,0.0303969603039696,0.192880711928807,0.0396039603960396,0.366336633663366,-2.06032669700106,-2.0856417643426,-2.57411665404209,-2.76121999249541,-2.79154391398024
NRDE2,essential,no,no,no,no,yes,no,no,no,no,-3.85615578192696,-1.14676410738011,-1.03708172585611,0.0643524206552427,0.0485951404859514,0.873612638736126,0.0500949905009499,0.493650634936506,0.0297029702970297,0.851485148514852,-1.97482697294416,-1.41583606223307,-0.480537231033275,,
NRF1,essential,no,no,no,no,yes,no,no,no,no,-5.36441663424877,-3.68212034054936,-1.51588290360815,-0.247561243490426,0.0206979302069793,0.0951904809519048,0.0214978502149785,0.0762923707629237,0.0396039603960396,0.0495049504950496,-3.62029641714567,-4.26579167406056,-4.3688329124574,-4.14589256429912,-3.77840254454589
NSA2,essential,no,no,no,no,yes,no,yes,no,no,-8.67225401220526,-8.59000952177479,-1.52858323417735,-0.660166935581499,0.0018998100189981,0.0071992800719928,0.0212978702129787,0.0192980701929807,0,0.0297029702970297,-7.45854416980017,-6.94421291227627,-7.01545020460768,-7.06600056518143,-6.15220508805653
NSF,essential,no,no,no,no,yes,no,yes,no,no,-6.18061648335783,-5.04691308427575,-1.82508055731877,-0.634161938196417,0.0115988401159884,0.0270972902709729,0.0125987401259874,0.0251974802519748,0.0198019801980198,0.00990099009900991,-5.91302945891188,-5.96118658787205,-5.43467187532306,-4.85478621679708,-4.06099369691148
NSL1,essential,no,no,no,no,yes,no,no,no,no,-5.4698107549064,-6.28861870092377,-1.0238962881429,-0.694877863557791,0.0362963703629637,0.0183981601839816,0.0412958704129587,0.0241975802419758,0.0396039603960396,0.0198019801980198,-3.83559145204485,-3.86117563441535,-4.23116486658094,-4.29710654816553,-4.07302335490531
NUBP1,essential,no,no,no,no,yes,no,no,no,no,-5.42205054205375,-5.02356110565635,-1.22962088984689,-0.497611066242558,0.0274972502749725,0.0375962403759624,0.0380961903809619,0.0803919608039196,0.0495049504950496,0.0495049504950496,-2.63766783330215,-2.27910434922732,-2.77822873583735,-2.96166979959705,-3.019399962109
NUDT21,essential,no,no,no,no,yes,yes,yes,no,no,-8.69224885478315,-6.29791502490684,-2.0309109733492,-0.273405418819204,9.99900009999e-05,0.0335966403359664,0.0068993100689931,0.0674932506749325,0,0.0891089108910891,-4.73307691487714,-4.84490820384801,-5.07466798538814,-4.91399764748034,-4.79862805709948
NUF2,essential,no,no,no,no,yes,no,yes,no,no,-7.21551852251728,-7.21807289280917,-1.64199916783086,-0.860582833246489,0.0033996600339966,0.0062993700629937,0.0171982801719828,0.0106989301069893,0.00990099009900991,0.00990099009900991,-4.10896325980411,-4.36196589717655,-4.7740851413737,-4.9938104540222,-4.69089675846419
NUP133,essential,no,no,no,no,yes,yes,yes,no,no,-6.97352090249216,-8.57359282609586,-1.44897118401517,-1.16253865460655,0.0058994100589941,0.0005999400059994,0.0242975702429757,0.0024997500249975,0.0297029702970297,0,-4.79272131854034,-4.56824604656071,-4.86496269033088,-4.77625874698105,-4.62431811659138
NUP155,essential,no,no,no,no,yes,no,yes,no,no,-6.01250847587431,-6.41888034708235,-0.876018421063613,-0.484318385466448,0.0280971902809719,0.0215978402159784,0.0546945305469453,0.442655734426557,0.0297029702970297,0.0396039603960396,-5.86882875049471,-5.83638171271234,-6.0598082543677,-5.60952826429447,-5.34635166708856
NUP160,essential,no,no,no,no,yes,no,yes,no,no,-7.33162429923749,-7.12995791836073,-1.6022691507647,-0.763862913014959,0.0022997700229977,0.0103989601039896,0.0190980901909809,0.0161983801619838,0.00990099009900991,0.0297029702970297,-4.78373508698231,-5.07910261139943,-5.51055301388938,-5.39233032613921,-5.13871449498743
NUP214,essential,no,no,no,no,yes,no,yes,no,no,-6.70392693915054,-6.72494266458058,-1.55494931037791,-0.745786931614755,0.0073992600739926,0.0136986301369863,0.0188981101889811,0.0695930406959304,0.0198019801980198,0.0297029702970297,-6.78051113980929,-6.7489606746357,-6.80859291804459,-6.87792359681685,-6.62351448462599
NUS1,essential,no,no,no,no,yes,no,yes,no,no,-6.93441347523549,-3.7171954504078,-2.10490231947054,-0.565237324753622,0.0025997400259974,0.0360963903609639,0.006999300069993,0.0418958104189581,0,0.0396039603960396,-1.995124493465,-2.12338404662837,-2.84008370396022,-2.82290721198799,-2.78456496472873
NUTF2,essential,no,no,no,no,yes,yes,yes,no,no,-6.78696619691175,-8.42224371241339,-1.88151005794518,-1.27730125406805,0.0056994300569943,0.0015998400159984,0.0128987101289871,0.0171982801719828,0,0,-7.43870787190347,-7.33501775248122,-7.56382850093894,-7.79712699380659,-7.27258365320659
ORC6,essential,no,no,no,no,yes,no,yes,no,no,-6.95061377273766,-3.5999616871402,-1.6593334414925,-0.0470471370476242,0.0062993700629937,0.13978602139786,0.0165983401659834,0.175282471752825,0.0396039603960396,0.316831683168317,-2.70852135042365,-2.81716792765433,-3.22065367486044,-3.21633062958583,-3.18041972868356
PAFAH1B1,essential,no,no,no,no,yes,yes,yes,no,no,-8.26911933435699,-6.41934019220743,-2.22378514311093,-0.801871186859371,0.0001999800019998,0.0131986801319868,0.0027997200279972,0.0151984801519848,0.00990099009900991,0.00990099009900991,-6.09828532903264,-6.48984446286267,-6.6623179265939,-6.46481513939612,-5.87874668230356
PAM16,essential,no,no,no,no,yes,no,no,no,no,-6.1051238757404,-5.04841103025824,-1.62240719339539,-0.537392945352269,0.0170982901709829,0.0341965803419658,0.0170982901709829,0.0287971202879712,0.00990099009900991,0.00990099009900991,-3.08302372136617,-3.30632955511944,-3.58994692361753,-3.48601694823257,-3.31640906136401
PCID2,essential,no,no,no,no,yes,no,yes,no,no,-5.41145231131946,,-1.12829479906365,,0.0326967303269673,,0.0404959504049595,,0.0396039603960396,,,,,,
PDCD7,essential,no,no,no,no,yes,no,no,no,no,-5.69082366633671,-3.89120420254024,-1.00956465518351,-0.0639357841662467,0.0356964303569643,0.173782621737826,0.0466953304669533,0.34956504349565,0.0792079207920792,0.237623762376238,-2.01678727380441,-2.06400810625246,-2.53990991310067,-2.65304429562415,-2.53110429952586
PES1,essential,no,no,no,no,yes,no,no,no,no,-8.2189825799026,-7.61564748231188,-1.21810616499505,-0.467292100310798,0.0034996500349965,0.0202979702029797,0.0343965603439656,0.0396960303969603,0.0396039603960396,0.0396039603960396,-5.94976760921678,-6.07846086028639,-5.93371094723363,-6.17254721326688,-5.89409921686673
PFDN2,essential,no,no,no,no,yes,yes,yes,no,no,-8.19204149730785,-6.93529752007544,-1.99546701150245,-0.599324404793109,0.0005999400059994,0.0163983601639836,0.0080991900809919,0.0248975102489751,0.00990099009900991,0.0396039603960396,-4.29772614365316,-4.60319470980871,-4.45541526553646,-3.96074775087959,-3.6026307932364
PGAM4,essential,no,no,no,no,yes,no,no,yes,no,-3.56794879740664,-1.74497474257147,-0.445892605257902,-0.0480455066692834,0.108089191080892,0.427657234276572,0.0998900109989001,0.217778222177782,0.138613861386139,0.396039603960396,-1.7682920765236,-1.82350196384407,-1.88931009962673,-1.45048953934315,-1.62864745809927
PHAX,essential,no,no,no,no,yes,no,no,no,no,-6.56698867231069,,-1.17823058731968,,0.0137986201379862,,0.0383961603839616,,0.00990099009900991,,,,,,
PHB,essential,no,no,no,no,yes,yes,yes,no,no,-7.36851385625455,-6.36214409222792,-2.05796841935216,-0.867693094070212,0.0027997200279972,0.012998700129987,0.0075992400759924,0.0128987101289871,0,0.0396039603960396,,,,,
PHB2,essential,no,no,no,no,yes,yes,yes,no,no,-7.74830057060235,-6.43983807516761,-2.12815589625973,-0.853648259900388,0.0018998100189981,0.0141985801419858,0.0028997100289971,0.0168983101689831,0.00990099009900991,0.00990099009900991,-8.39051752185733,-8.43508491751416,-8.39971556517994,-8.33768315173092,-7.73843203917408
PISD,essential,no,no,no,no,yes,no,no,no,no,-4.24275498530745,,-0.875916591438714,,0.0582941705829417,,0.0570942905709429,,0.0693069306930693,,,,,,
PKMYT1,essential,no,no,no,no,yes,no,yes,no,no,-5.61593304446554,-3.78848244256742,-1.14511480030693,-0.102481756500467,0.0331966803319668,0.147685231476852,0.0425957404259574,0.108989101089891,0.00990099009900991,0.168316831683168,-3.50206793783846,-3.49206793874998,-3.87036642520811,-3.63341474167907,-3.39663707621707
