gene	Estimate	Std..Error	t.value	Pr...t..	ctrl_mean	case_mean	ctrl_sd	case_sd	ctrl_n	case_n	rra_score	rra_p	rra_fdr	u_gene	u_neig	NICE_score
DUSP4	0.0674631558546566	0.0763492207455505	0.883612893437269	0.385671274761798	-0.0644710000884865	-0.00112944113806058	0.202412654031237	0.0854842640372723	22	8	0.0375584887890525	0.308477121813206	0.73399250995172	0.74652356509566	0.420205319645357	-1.15933992591642
DUSP7	0.0220417364355231	0.0326438173483553	0.675219328680433	0.505990294890377	-0.00699034652457522	0.00407367637900608	0.0867764246037549	0.0537505076288129	22	8	0.0814474010835127	0.466040854655287	0.854926854585071	0.688754083061129	0.545123658422772	-0.979613604180527
DUSP8	-0.0788800860258916	0.050778479868374	-1.55341566408371	0.13341264294397	-0.0938149188609529	-0.190042787447876	0.104379020437087	0.14749937877161	22	8	0.0437181930653474	0.275077525234973	0.697953038809552	0.104059729351377	0.394120391973868	-3.19388907698719
DUT	-0.279589634812703	0.106078662052813	-2.63568213816181	0.0144843978619784	-2.01658371045395	-2.33172886656379	0.258218315522608	0.192313200818927	22	8	0.128045766512045	0.813379628898723	0.999711429236435	0.0234251049930005	0.806346243583761	-3.96918901488547
DUXA	-0.0810909341023136	0.0607499484397064	-1.33483132389479	0.194456972762604	-0.49443125118525	-0.554817483501737	0.107867020392996	0.19218595299348	22	8	0.351198255527392	0.869724158304801	0.999711429236435	0.134671021931871	0.850863275781615	-2.16642417545658
DVL1	0.0464760984901217	0.0612488815649318	0.758807300682724	0.455356015656159	-0.223637808291538	-0.156783699443084	0.131927887430772	0.13413715452686	22	8	0.000277102744062532	0.0100351734080368	0.11213884588694	0.712739150723285	0.0894073728418105	-2.75319190295611
DVL2	0.0564478621241759	0.0360020816247392	1.56790550925776	0.129994818061736	-0.0744670112889938	0.00790167769213649	0.0849077347752908	0.0813225143678884	22	8	0.00586020702809518	0.126957580231534	0.490571218807544	0.889220718618759	0.25870275314979	-1.46948534447042
DVL3	-0.0290847016919565	0.0455668682783234	-0.638286166920812	0.529331521760486	-0.0708595772599857	-0.116103477495524	0.105152554550429	0.0941539473949968	22	8	1.32665018926023e-05	0.000758161867200514	0.0169597169249551	0.280914605692954	0.0447036864209053	-4.37740386066152
DXO	0.0436088493504995	0.0592618321108906	0.735867383730201	0.468942910907718	-0.0919849238764229	-0.0437419798306312	0.141640205323462	0.073918805497003	22	8	0.308965867143376	0.905007466957766	0.999711429236435	0.707232851143257	0.885207652823145	-0.468328341867694
DYDC1	0.0655304628002019	0.0395062445948561	1.65873682685431	0.110182702160561	-0.1818491859613	-0.10954761961201	0.080911260517287	0.101270243890944	22	8	0.350983577290307	0.893979079175442	0.999711429236435	0.902566495566962	0.874381707886141	-0.236751174147203
DYDC2	0.0143253907340228	0.0294107273744121	0.487080463929164	0.630620442907185	-0.0425709962872059	-0.0193600871298746	0.0697527725397303	0.0708285055189274	22	8	0.167544001373752	0.721967260642153	0.987867490811854	0.629211385907606	0.730751283247784	-0.7769701310365
DYM	0.021223731056857	0.0396379822795956	0.535439238736991	0.59727341597064	-0.0835331908628172	-0.0466423931783732	0.0880943505997949	0.0780272999511479	22	8	0.522712015040975	0.945347497911127	0.999711429236435	0.645356976201587	0.924498366775548	-0.516455658568313
DYNC1H1	0.0741373133171787	0.101472463800302	0.730615090445433	0.472087010312279	-1.89186908187943	-1.77252645719329	0.225611699251868	0.248945950882069	22	8	0.000411936202629365	0.017676707484054	0.161609147347814	0.705366308912739	0.109379374708353	-2.56197096176896
DYNC1I2	0.0548409056895514	0.106835200961858	0.513322436760618	0.612419105141383	-1.78266536197059	-1.64271458130362	0.201137268606821	0.373553204299777	22	8	0.00650827341191531	0.144711033572641	0.520677879358917	0.638077461502567	0.277928138124125	-1.72968828465761
DYNC1LI1	0.0507354345615745	0.0841190932551058	0.603138153281211	0.55207453485073	-0.160105148590623	-0.0983863780649651	0.189051018584323	0.196499848720062	22	8	0.0370775641474753	0.453203157075602	0.849854689568841	0.665795613625758	0.533271115258983	-1.0354978671058
DYNC1LI2	0.0531586094115156	0.0791496849851562	0.671621237930195	0.508238667413419	-0.159532825022863	-0.100086877022947	0.217129568012678	0.090817970746294	22	8	0.0226300065922223	0.330950546067629	0.752690904238936	0.687354176388241	0.439570695286981	-1.19686229990816
WDR34	0.0032593146021063	0.0373354834985308	0.0872980418811119	0.931158912690774	-0.0240206027602754	-0.00456456277259052	0.0838803012290242	0.0790682240901767	22	8	0.0893776859162592	0.592465320944617	0.931251874685474	0.497433504433038	0.636117592160523	-1.15066523014631
DYNC2LI1	0.0516355438035712	0.0432276848799026	1.19450171682864	0.243953814587273	-0.0243002331327581	0.023935904889285	0.0891749000248775	0.124160115013776	22	8	0.0599136972751639	0.499152960976428	0.876328397072969	0.815585627624825	0.569575361642557	-0.766713037643316
DYNLL1	-0.0287472369616466	0.114760759035456	-0.250497096771249	0.804334957304566	-0.452792656179312	-0.532203333081321	0.271370958653808	0.233590649131532	22	8	0.0167503253762821	0.296646238454495	0.722142483437843	0.388147456836211	0.410732617825478	-1.83618280926135
DYNLRB1	0.156496756277495	0.177400386252522	0.882166942154955	0.386436970249851	-1.66277174964316	-1.36071589639972	0.349131505642771	0.660546822809937	22	8	0.0413605614336305	0.397061489755069	0.805447935822246	0.746150256649557	0.492767148856743	-1.00054681384699
DYNLT1	0.0835127935748674	0.0498273444835683	1.67604343439188	0.106710472737069	-0.12552748607848	-0.0453506440524795	0.122064790340676	0.124196580260898	22	8	0.024372671223068	0.270640426766923	0.692793975861535	0.905832944470369	0.390573961735884	-1.03903830292662
TCTEX1D2	-0.0723308603637433	0.0522917867878632	-1.3832164629825	0.17933206888639	-0.0798588985013349	-0.17043233578569	0.0946221185546965	0.154600093169789	22	8	0.12060650159118	0.692425195631238	0.975024608347218	0.128604759682688	0.709939337377508	-2.39358720924445
DYNLT3	-0.0299207934367183	0.0276458137568663	-1.0822902049424	0.28987838769841	-0.0921686059117816	-0.109276133064838	0.0656176818171341	0.0572231299962366	22	8	0.0859190706240201	0.554879406825935	0.911053148044727	0.181054596360243	0.609052729818012	-2.20480708660472
TCTEX1D4	0.0573448003449602	0.046749462243777	1.22664085515964	0.23185609705363	-0.234441002097744	-0.188585038576267	0.0933386222747865	0.135071626831556	22	8	0.152726401951453	0.629130758391853	0.949540106477552	0.822211852543164	0.662529164722352	-0.607447888845744
TCTEX1D1	-0.0583032499835089	0.0415247647587168	-1.40405972971274	0.173109914358804	-0.05175143811405	-0.0647232300231546	0.104442252009008	0.162404671442174	22	8	0.129417124150695	0.676952893002266	0.967140033135904	0.125431637890807	0.699953336444237	-2.43273599520786
DYRK1A	-0.0591991726474035	0.0980491517149739	-0.603770370390289	0.551660981207767	-0.138273454892022	-0.197190268425245	0.200950413247137	0.265883313985181	22	8	0.0815503300067633	0.596691604712862	0.933092607194735	0.290807279514699	0.639477368175455	-1.68219854938071
DYRK1B	0.00707557823862437	0.031826254961596	0.22231890768054	0.825946685197537	-0.025015404743996	-0.0477977169530313	0.0835241929567111	0.0787124260887049	22	8	0.0498082020934215	0.35271797964807	0.769004988584559	0.539617358842744	0.458609426038264	-1.39645134015794
DYRK2	0.0218123473025605	0.0311252138845074	0.700793491202887	0.490171068472068	-0.0245330613864453	-0.00975904421675785	0.0744181621940602	0.0450835623711738	22	8	0.614983323495597	0.985442073479275	0.999711429236435	0.696406906206253	0.97088194120392	-0.391371556963356
DYRK4	0.00975055670021844	0.0282485504041312	0.345170161325959	0.73297333376187	-0.0197663108011829	-0.0145281453104489	0.0669405277271707	0.0716840328463914	22	8	0.0680525916607796	0.357157675563399	0.774058352277876	0.580587960802613	0.461409239384041	-1.31718387216281
DYSF	-0.0107206731927241	0.0440672296545762	-0.243279944683585	0.809855889471742	-0.0575122389841615	-0.0543319351771582	0.0988794860321225	0.0935613410465043	22	8	0.165419519572877	0.773253076347992	0.999711429236435	0.390573961735884	0.771908539430705	-1.19902713319987
DYTN	0.0458023877170717	0.0204250043527398	2.24246648500361	0.0344362342792174	-0.0104272150856352	0.0376287102455452	0.0439958815046811	0.0470394205690569	22	8	0.204036885024911	0.654076183195509	0.960145046473876	0.959589360709286	0.68100793280448	-0.425431159434285
DZIP1L	-0.000270714843560116	0.0371263531287045	-0.00729171655028006	0.994242376846719	-0.00305179494910278	-0.0127607227606545	0.0810279417802472	0.0807497818107338	22	8	0.202800230721731	0.760570430776024	0.999054611914554	0.46392907139524	0.760989267382175	-1.04115962634148
DZIP3	0.00406951835585666	0.0473508333337112	0.0859439648543501	0.932223947694338	-0.0299683234837518	-0.0532908499461517	0.0794710131723338	0.167000402202831	22	8	0.00101852206944733	0.0291534978711426	0.219213845395995	0.496873541763883	0.132991133924405	-2.7168925435976
E2F1	0.141486788012545	0.063703937087173	2.2210053959292	0.0360409025728985	-0.187144484076881	-0.0805699364391071	0.143219798830073	0.19332778771759	22	8	0.000716983495035636	0.0228532740210791	0.187833938258043	0.958282781147923	0.121605226318245	-2.14958769669948
E2F2	0.038554419215606	0.0331855296076475	1.16178405682943	0.256747296685132	-0.0329810782887348	0.0262368026626815	0.0934665747503077	0.0725581634925078	22	8	0.0065752598339223	0.110401422026998	0.460187775391154	0.80886607559496	0.239850676621559	-1.63986064879174
E2F3	0.11482740134821	0.057282738349857	2.00457248825808	0.0564162948325745	-0.236653178941373	-0.174493094100619	0.143866332071976	0.158236510936571	22	8	0.000164245122890726	0.00562850445174354	0.074640377723307	0.942790480634624	0.0754083061129258	-2.64374905426626
E2F4	0.0139502742934621	0.0313670405687246	0.444743081926944	0.660490482372396	-0.0593644144167438	-0.0631222182096847	0.0738990627587116	0.0639993470806514	22	8	0.000308088381364597	0.00979820800514432	0.110746623180508	0.615958936070929	0.0884741017265516	-2.90962038554582
E2F6	-0.08142917978403	0.0939881083433378	-0.8663774728455	0.394862315006541	-0.529140097006778	-0.61387749601716	0.194611768337007	0.253972731509762	22	8	0.000448093776877596	0.0128432557503643	0.131437903882668	0.227438170788614	0.0977134857676155	-3.80659255131961
E2F7	-0.0764542299759035	0.0445935705335829	-1.71446755801549	0.0993301231980427	-0.048785241591679	-0.128766222652165	0.100900068466193	0.078884977515088	22	8	0.022176078966869	0.281436118881652	0.705565749606201	0.0847410172655156	0.398880074661689	-3.38725000133497
E4F1	-0.108379099026674	0.0853694357002176	-1.26953046061188	0.21642470253982	-0.362208357157865	-0.408018897605901	0.209467059269761	0.183890809377332	22	8	0.0258376050920545	0.214629897759984	0.623072163234416	0.145216985534298	0.344470368642091	-2.99527340804702
EAF1	0.386414242243518	0.163879565845163	2.35791595035473	0.0268662992359254	-0.594379295519368	-0.242254238452404	0.394436353532087	0.142852318905106	22	8	0.0262461076935042	0.272286328088097	0.694230392357755	0.967615492300513	0.392067195520299	-0.969242526053917
EAF2	0.0175503797969836	0.0420814654642516	0.417057238937953	0.680343509130982	-0.027419480701676	0.000995527244317522	0.0912256958280287	0.107057381198939	22	8	0.00268129473183652	0.0425389993253696	0.270563202626681	0.605599626691554	0.157162855809613	-2.35200890639191
EAPP	-0.0645248714224552	0.0871795759632768	-0.740137477264576	0.466395874042723	-0.56903679185206	-0.605144728626655	0.202210923891844	0.259317157919921	22	8	0.372746591727348	0.935933354082069	0.999711429236435	0.257489500699953	0.913485767615492	-1.44726381703551
EARS2	-0.185727635022983	0.0840870649556096	-2.20875392809858	0.0369870578323342	-0.29524297260093	-0.401666316627777	0.203557220856825	0.235875484619321	22	8	0.217467142906214	0.918388313047492	0.999711429236435	0.0419038730751283	0.897060195986934	-3.28100933121674
EBAG9	-0.10139121114868	0.0381208102932209	-2.65973389255869	0.0137127607353804	-0.007388770868119	-0.0732928140900624	0.0753233672451239	0.137084881400374	22	8	0.0014182778796102	0.0131333112394218	0.132548811179595	0.0225851609892674	0.0990200653289781	-6.10289495104469
EBF1	0.047426803785954	0.0388384325365722	1.22113073799501	0.233897434140042	-0.115919473013629	-0.0768654555034904	0.0893504386733008	0.0670126010590897	22	8	0.00879971476249714	0.134747576218561	0.504479482593249	0.821465235650957	0.267102193187121	-1.51678960832792
EBF3	-0.0369669545738729	0.0244480562646515	-1.51206108877138	0.143575411509241	-0.0280839973349619	-0.0401125684843895	0.0565309395842371	0.0758478367081023	22	8	0.277146384738637	0.539794914175305	0.902455021500485	0.110685954269715	0.598040130657956	-2.71515574750949
EBI3	-0.0703925648695376	0.0445059142310079	-1.58164518324834	0.126821003689347	-0.126319979914428	-0.189941428237897	0.0898220031023473	0.111442155726607	22	8	0.520176444585827	0.947764929276462	0.999711429236435	0.100513299113392	0.927391507232851	-2.3728446954276
EBNA1BP2	-0.0647979628402817	0.0634366657547561	-1.02145915251581	0.317223625207378	-0.89844865147861	-0.945839767711318	0.149839678176377	0.113846924268688	22	8	0.65779276120139	0.998547754633972	0.999711429236435	0.193560429304713	0.992160522631825	-1.65003588673728
EBPL	-0.039831516227896	0.0398929587979312	-0.998459814165543	0.328017541286692	-0.101512902711719	-0.0963035605497815	0.0903888123196282	0.1795527158226	22	8	0.0536625084443174	0.265053733308889	0.688193148152696	0.197573495100327	0.385067662155856	-2.57598085104929
ECD	0.430038940804924	0.137100305956942	3.1366738228869	0.00447514685236067	-1.87606237431026	-1.46113495633118	0.289208426381982	0.339172118097274	22	8	0.0171460887868581	0.16751140521789	0.557747225524273	0.991413905739617	0.300046663555763	-1.21244043836362
ECE1	-0.00125645064638651	0.0321792196773799	-0.0390454044250713	0.969177173708222	-0.0263730851714516	-0.0523000657716413	0.0759830725461235	0.0963484597042039	22	8	0.00172305299725632	0.0200509737884447	0.17368325314728	0.452169855342977	0.115445636957536	-2.952652919098
ECHDC2	0.010724855183966	0.034724575795271	0.308854894216638	0.760097099963883	-0.121166883652159	-0.152800565343729	0.0781491470721045	0.135459626878542	22	8	0.140773063645231	0.681728061344886	0.970468470480995	0.567802146523565	0.702473168455436	-0.919130327401639
ECI1	-0.0267581963498609	0.0354102244123094	-0.755662998299416	0.457204285934616	-0.00707075500330935	0.00172985269009092	0.0805723108766677	0.124136566268708	22	8	0.115366659556299	0.647984251994325	0.957815076725289	0.254316378908073	0.676341577228185	-1.76023323960873
ECI2	0.0339865433640087	0.0458821139562411	0.740736213602157	0.466039392040606	-0.00015209299166546	0.0200880296459941	0.0987525601592476	0.119111659255272	22	8	0.0701989483249781	0.556045504378609	0.91171041766133	0.708259449370042	0.609892673821745	-0.83941708035312
ECM1	0.00127693381628715	0.0388251939921676	0.0328893093630067	0.974034859966018	-0.133086924031172	-0.148501027114783	0.0955715239931584	0.0893456125822882	22	8	0.0436521714906996	0.270918509771789	0.692814279762462	0.478861409239384	0.391040597293514	-1.67528795195721
ECSIT	-0.0236118464429985	0.0532760971173347	-0.443197751347964	0.661592112177614	-0.148693672015739	-0.166426989173459	0.132939310404729	0.103419179401991	22	8	2.50801774791815e-07	1.84365252246419e-05	0.00100050502033025	0.334951003266449	0.018385440970602	-5.08996719592976
ECT2	-0.0041407147069491	0.141076796402244	-0.029350784909681	0.976827534832807	-1.19897014307295	-1.13835213554324	0.323066118422415	0.306555443312377	22	8	0.115336215227332	0.758325789409926	0.998521944945696	0.455809612692487	0.759402706486234	-1.0609031398881
ECT2L	-0.0970655671612301	0.0400226447508903	-2.4252661903127	0.0231881436761473	-0.108587723592476	-0.183094344043717	0.0873273228905202	0.0963267458447032	22	8	0.00289796544332413	0.0338861574532561	0.236958608602768	0.032104526364909	0.14288380774615	-5.38448176278427
EDAR	-0.0454385066848587	0.0293312322929929	-1.5491509606882	0.134432562398792	-0.0341802263240444	-0.0588143423027165	0.0604310482505306	0.0990269399309433	22	8	0.0511270901906656	0.359353528401592	0.774815361196515	0.10489967335511	0.463742417172189	-3.0231768937594
EDC3	0.0636138453182216	0.0377172346493487	1.68659886944602	0.104638335861118	-0.0593604727131723	0.0215072430523564	0.0813534134085884	0.0887286247883159	22	8	0.0848819027203138	0.61712068797925	0.942357317749828	0.907139524031731	0.654736350909939	-0.520981652526819
