GeneA	GeneB	label	diff_Gene_Effect	PRODE_NICE	MUFFINN_sum	MUFFINN_max	RWR	NetSig	source
CDC25A	CYLC2	not-SL	1.34327954969382	-0.226741347879386	0.878512148785122	0.823917608239176	0.881188118811881	0.872128	Double KO Screens
CDC25A	FEZF2	not-SL	0.0500092977084622	-1.38039511168181	0.473602639736027	0.663483651634837	0.504950495049505	0.4865135	Double KO Screens
CDC25A	GLT6D1	not-SL	0.718619296784139	-0.991054120352439	0.672382761723828	0.604439556044396	0.688118811881188	0.446054	Double KO Screens
CDC25A	GML	not-SL	-1.37967685544062	-4.13014311338131	0.246208712462087	0.327867213278672	0.270627062706271	0.5907427	Double KO Screens
CDC25A	HTR3D	not-SL	0.143468911962313	-0.861315682711103	0.435956404359564	0.7000299970003	0.465346534653465	0.71029	Double KO Screens
CDC25A	LYZL6	not-SL	0.183408654306151	-1.38732108407521	0.489084424890844	0.484051594840516	0.528052805280528	0.434898333333333	Double KO Screens
CDC25A	SLC7A13	not-SL	0.636023733064061	-1.06708774048406	0.633403326334033	0.698896776988968	0.719471947194719	0.440892333333333	Double KO Screens
CDC25A	TBC1D21	not-SL	0.310033908532718	-1.03193164598673	0.604139586041396	0.388861113888611	0.653465346534654	0.725275	Double KO Screens
CDC25A	TPD52L3	not-SL	1.08386155225575	-1.07546285746318	0.823317668233177	0.402859714028597	0.792079207920792	0.423576	Double KO Screens
CDC25A	VN1R2	not-SL	0.265959084168978	-0.737146035782721	0.566110055661101	0.7337599573376	0.541254125412542	0.809524	Double KO Screens
CDC25B	CCT8L2	not-SL	-0.165255932210847	-1.59962640155858	0.340499283404993	0.466020064660201	0.382838283828383	0.719281	Double KO Screens
CDC25B	FEZF2	not-SL	-0.344392924977467	-1.86920343590964	0.409725694097257	0.358697463586975	0.37953795379538	0.645354666666667	Double KO Screens
CDK4	ASB17	not-SL	0.313877165137041	-1.34926764684021	0.577642235776423	0.613688631136887	0.54950495049505	0.510989	Double KO Screens
CDK4	FAM71B	not-SL	0.162057198908789	-1.99617051815828	0.572242775722428	0.554411225544113	0.623762376237624	0.4142527	Double KO Screens
CDK4	GLT6D1	not-SL	1.65839592870071	-0.590422299452134	0.928773789287738	0.884911508849115	0.884488448844885	0.581751666666667	Double KO Screens
CDK4	SLC2A7	not-SL	-0.40704151308395	-2.51772154928724	0.365230143652301	0.405326134053261	0.356435643564356	0.350316	Double KO Screens
CDK5	GML	not-SL	0.06633586798581	-2.6452580156981	0.504799520047996	0.467903209679032	0.534653465346535	0.24625355	Double KO Screens
CDK5	UMOD	not-SL	-0.229500552281398	-1.35585495029152	0.373762623737626	0.433506649335066	0.425742574257426	0.512987	Double KO Screens
CDK9	ASB17	not-SL	-0.510669124173645	-2.59096742500899	0.466903309669033	0.404159584041596	0.440594059405941	0.481019005	Double KO Screens
CDK9	DEFB129	not-SL	-0.739511463722109	-3.12550201932658	0.244942172449422	0.287971202879712	0.323432343234323	0.390609333333333	Double KO Screens
CDK9	FEZF2	not-SL	-0.0417493539767335	-1.45646041035016	0.399010098990101	0.431656834316568	0.47029702970297	0.6948055	Double KO Screens
CDK9	GML	not-SL	0.493673657948225	-1.14858830010806	0.566876645668767	0.640869246408693	0.613861386138614	0.606393666666667	Double KO Screens
CDK9	MS4A5	not-SL	-0.245516003103696	-1.96729446782633	0.468186514681865	0.44612205446122	0.481848184818482	0.355977333333333	Double KO Screens
CDK9	TAAR2	not-SL	0.290557007354885	-0.669241475213259	0.426157384261574	0.645535446455354	0.643564356435644	0.861139	Double KO Screens
CDKN1A	NPHS2	not-SL	0.510416099622353	-0.796472180992604	0.619088091190881	0.678082191780822	0.668316831683169	0.481019	Double KO Screens
CDKN1A	VN1R2	not-SL	0.38863415724351	-1.00717783097605	0.62048795120488	0.483451654834517	0.564356435643565	0.5844155	Double KO Screens
CDKN2A	DEFB123	not-SL	0.747222162057626	-0.839922765349407	0.691064226910642	0.61963803619638	0.67986798679868	0.706293666666667	Double KO Screens
CDS1	IFNA14	not-SL	0.218689061724922	-2.06582753655821	0.56054394560544	0.569209745692097	0.528052805280528	0.392274	Double KO Screens
CENPM	FEZF2	not-SL	0.650667153204418	-0.352205654190858	0.708129187081292	0.768323167683232	0.772277227722772	0.838162	Double KO Screens
CENPM	NMS	not-SL	-0.643458513723012	-1.56173942010248	0.267373262673733	0.258224177582242	0.252475247524753	0.868132	Double KO Screens
CENPM	NPHS2	not-SL	0.863775841412078	-1.04043354414578	0.697480251974803	0.609239076092391	0.698019801980198	0.3301695	Double KO Screens
CENPM	SPACA1	not-SL	0.97540129698096	-0.776131500189759	0.726427357264274	0.903009699030097	0.871287128712871	0.456543	Double KO Screens
CEP152	SPACA1	not-SL	0.12493954111658	-1.71118556444574	0.471152884711529	0.36379695363797	0.485148514851485	0.699300666666667	Double KO Screens
CHD1	NPHS2	not-SL	0.684446979692175	-0.550902242109643	0.775972402759724	0.783071692830717	0.683168316831683	0.756244	Double KO Screens
CHD1	TAAR2	not-SL	-0.0584094173703844	-2.00351800372407	0.611238876112389	0.683131686831317	0.455445544554455	0.106893	Double KO Screens
CHEK1	ACTL9	not-SL	0.340584959637225	-1.56986445702442	0.530746925307469	0.592890710928907	0.57920792079208	0.362138	Double KO Screens
CHEK1	ADAM30	not-SL	0.32835567438766	-0.90751257854448	0.589807685898077	0.511082225110822	0.537953795379538	0.711622	Double KO Screens
CHEK1	DEFB118	not-SL	0.423845681556224	-2.06688328315125	0.570709595707096	0.413858614138586	0.600660066006601	0.343656333333333	Double KO Screens
CHEK1	GLT6D1	not-SL	-0.53398347699369	-2.36485147379463	0.430190314301903	0.345398793453988	0.452145214521452	0.412254333333333	Double KO Screens
CHEK1	NPVF	not-SL	0.410788740417053	-1.20450562030671	0.622637736226377	0.337266273372663	0.613861386138614	0.912088	Double KO Screens
CHEK1	UMOD	not-SL	0.0570763784621953	-2.70887274840491	0.385928073859281	0.384294903842949	0.432343234323432	0.210456033333333	Double KO Screens
CIT	IFNA14	not-SL	1.17556501523627	-0.4488095482035	0.852214778522148	0.803919608039196	0.861386138613861	0.913087	Double KO Screens
CIT	IL17A	not-SL	1.183054952542	-0.837040610044848	0.933706629337066	0.647935206479352	0.871287128712871	1	Double KO Screens
CIT	LYZL6	not-SL	-0.0958818548383977	-2.14933960155767	0.461087224610873	0.47985201479852	0.429042904290429	0.446220666666667	Double KO Screens
CIT	VN1R2	not-SL	-0.011551701742265	-1.09535678983073	0.518081525180815	0.661433856614338	0.491749174917492	0.729936666666667	Double KO Screens
COG3	SPACA1	not-SL	1.02539505400928	-0.934492532908121	0.793920607939206	0.875312468753125	0.752475247524752	0.552448	Double KO Screens
DCTN2	SUN5	not-SL	-0.980111224912349	-2.69031772850154	0.137336266373363	0.298120187981202	0.148514851485148	0.3101895	Double KO Screens
DHODH	SLC2A7	not-SL	0.596910527636052	-0.687188622362937	0.673582641735827	0.587191280871913	0.673267326732673	0.5274725	Double KO Screens
DHX37	DEFB129	not-SL	-0.147125782841003	-2.27522665782933	0.323817618238177	0.231176882311769	0.361386138613862	0.422577	Double KO Screens
DMPK	ACTL9	not-SL	-1.45405002430278	-2.78154332183209	0.53964603539646	0.160983901609839	0.247524752475248	0.891109	Double KO Screens
DNMT1	SUN5	not-SL	-0.062261914314434	-1.44344882544921	0.536746325367463	0.425090824250908	0.485148514851485	0.592407666666667	Double KO Screens
DOT1L	DEFB129	not-SL	0.739029503582453	-1.89331748780555	0.581791820817918	0.605114488551145	0.608910891089109	0.189310825	Double KO Screens
DOT1L	VN1R4	not-SL	-0.584459225739419	-1.91010310651982	0.337899543378995	0.436056394360564	0.273927392739274	0.511155666666667	Double KO Screens
DSN1	NMS	not-SL	-0.382567389811644	-1.89514870222864	0.440505949405059	0.275722427757225	0.376237623762376	0.8266735	Double KO Screens
EGFR	TXNDC8	not-SL	0.158429870380499	-1.39883891033182	0.508249175082492	0.448355164483552	0.554455445544554	0.460206333333333	Double KO Screens
EIF3H	KIF2B	not-SL	1.98712288582653	-0.341677834620388	0.992100789921008	0.977902209779022	0.99009900990099	0.841159	Double KO Screens
ELP4	NMS	not-SL	0.55012329485247	-0.436361523749606	0.763123687631237	0.612738726127387	0.821782178217822	0.981019	Double KO Screens
EMC4	KIF2B	not-SL	-0.667456042474847	-2.97621398900632	0.361563843615638	0.329067093290671	0.363036303630363	0.584748666666667	Double KO Screens
EPHB2	GLT6D1	not-SL	0.769059265173421	-1.49868627930637	0.644735526447355	0.606339366063394	0.621287128712871	0.5724275	Double KO Screens
EPHB2	VN1R4	not-SL	0.810575912590597	-1.08867469393447	0.62016298370163	0.649235076492351	0.576732673267327	0.56643325	Double KO Screens
ERBB2	GML	not-SL	0.366421294163301	-0.716012089646701	0.5997400259974	0.531846815318468	0.603960396039604	0.661339	Double KO Screens
ERBB3	LYZL6	not-SL	0.506600981005223	-0.724291489724791	0.739226077392261	0.689281071892811	0.658415841584159	0.8386615	Double KO Screens
EXOSC2	CCT8L2	not-SL	0.379610050597341	-1.35727934029725	0.521007899210079	0.65035496450355	0.576237623762376	0.777023	Double KO Screens
FBXW7	ACTL9	not-SL	-1.58374563538034	-6.06346593968373	0.0987901209879012	0.0046995300469953	0.0198019801980198	0.0579421	Double KO Screens
FDPS	CYLC2	not-SL	1.78300265074383	-0.199925923987727	0.976202379762024	0.946805319468053	0.95049504950495	0.832168	Double KO Screens
FGFR2	FEZF2	not-SL	0.155452611668164	-0.815042890979941	0.55014498550145	0.476252374762524	0.594059405940594	0.763237	Double KO Screens
FGFR3	TBC1D21	not-SL	2.19553485303113	-0.0220817642233684	0.987101289871013	0.982301769823018	0.99009900990099	0.976024	Double KO Screens
FNTA	ADAM30	not-SL	-1.23212746412063	-3.76678476073024	0.104039596040396	0.256474352564744	0.103960396039604	0.213786	Double KO Screens
FNTA	FEZF2	not-SL	0.167884801061335	-1.29969224161799	0.655134486551345	0.884561543845616	0.618811881188119	0.76024	Double KO Screens
GATA3	TAAR6	not-SL	2.21287704526386	-1.0009177498939	0.985251474852515	0.93955604439556	0.99009900990099	0.37962	Double KO Screens
GPI	FAM71B	not-SL	0.880028523429442	-0.581240863839658	0.839016098390161	0.728193847281938	0.686468646864686	0.821179	Double KO Screens
GPI	SCN10A	not-SL	0.233580588552258	-0.838989671546272	0.504149585041496	0.517448255174483	0.643564356435644	0.881119	Double KO Screens
GPI	TAS1R2	not-SL	-0.417846325677303	-1.95574008138632	0.37349598373496	0.360930573609306	0.366336633663366	0.695970666666667	Double KO Screens
GPI	VN1R4	not-SL	-0.00453665439249934	-1.75609384120682	0.518214845182148	0.5330800253308	0.458745874587459	0.680652666666667	Double KO Screens
GRB2	MS4A5	not-SL	-1.20377846109273	-3.53868360072717	0.234076592340766	0.278672132786721	0.267326732673267	0.531968	Double KO Screens
GRB2	RESP18	not-SL	-0.174407491453414	-1.29714982976924	0.365063493650635	0.597840215978402	0.386138613861386	0.823177	Double KO Screens
GRB2	TAAR2	not-SL	1.658343114929	-0.430753082320842	0.944605539446055	0.837416258374163	0.930693069306931	0.89011	Double KO Screens
GRB2	VN1R4	not-SL	-0.525021289829622	-3.74212799178548	0.237676232376762	0.0736926307369263	0.257425742574257	0.036963	Double KO Screens
HDAC2	KRT26	not-SL	-0.584970633320006	-3.71024953391308	0.191430856914309	0.129587041295871	0.217821782178218	0.4725275005	Double KO Screens
HDAC2	SLC2A7	not-SL	-0.083109775640937	-1.07413503375019	0.531446855314469	0.806969303069693	0.48019801980198	0.7877125	Double KO Screens
HK1	SLC7A13	not-SL	0.0926474588131997	-1.90806560928796	0.358897443588974	0.428657134286571	0.429042904290429	0.237762366666667	Double KO Screens
HMGCR	RNASE9	not-SL	0.686399692391702	-1.03651184042911	0.74062593740626	0.655134486551345	0.772277227722773	0.227772	Double KO Screens
HSP90AA1	LRIT1	not-SL	-0.690860681553641	-2.77761112003349	0.24957504249575	0.457854214578542	0.267326732673267	0.42557425	Double KO Screens
HSP90AA1	SUN5	not-SL	0.344227749660466	-1.13913226527424	0.5997400259974	0.647035296470353	0.601485148514851	0.5534465	Double KO Screens
HSP90AA1	TAAR2	not-SL	-0.897506572364823	-3.58044838677022	0.212645402126454	0.236043062360431	0.254125412541254	0.428904333333333	Double KO Screens
IDE	MS4A5	not-SL	-0.319676439706307	-2.56206380520732	0.27047295270473	0.473252674732527	0.396039603960396	0.028971	Double KO Screens
IDH3B	MMP27	not-SL	0.317184375216601	-0.964596598958588	0.595240475952405	0.471152884711529	0.584158415841584	0.478521	Double KO Screens
IGF1R	DEFB118	not-SL	-0.556460028289651	-2.68144237743346	0.330900243309002	0.286004732860047	0.343234323432344	0.361971	Double KO Screens
IMPDH1	NANOGNB	not-SL	-0.927198396855371	-2.20666975323098	0.292504082925041	0.382895043828951	0.267326732673267	0.608391666666667	Double KO Screens
INPP1	SLC22A6	not-SL	1.50845385094077	-1.49776954772839	0.837216278372163	0.712728727127288	0.762376237623763	0.5554445	Double KO Screens
INTS5	KCNK18	not-SL	-0.905288228078685	-2.43835131274188	0.111488851114889	0.102289771022898	0.138613861386139	0.772228	Double KO Screens
JAK2	ACTL9	not-SL	0.119388872209087	-1.39078368848878	0.138686131386861	0.443455654434557	0.445544554455446	0.230769	Double KO Screens
LARS2	GPR31	not-SL	0.862998680374558	-0.610981754783688	0.80991900809919	0.608939106089391	0.841584158415842	0.985015	Double KO Screens
LARS2	MMP27	not-SL	0.397510796122355	-0.979137122563665	0.65023497650235	0.536846315368463	0.673267326732673	0.67033	Double KO Screens
LIG1	KCNK18	not-SL	-0.535423699103534	-1.5612657543465	0.206779322067793	0.35016498350165	0.108910891089109	0.472527	Double KO Screens
MAP2K1	FAM71B	not-SL	-1.29486586627657	-3.05448487172511	0.167383261673832	0.201113222011132	0.141914191419142	0.748918	Double KO Screens
MAP2K1	SLC2A7	not-SL	-0.685516080009083	-3.67738804083597	0.303869613038696	0.449555044495551	0.262376237623763	0.30519505	Double KO Screens
MAP2K1	TAAR2	not-SL	0.0784351252406915	-0.918301368804078	0.583141685831417	0.531946805319468	0.455445544554456	0.9575425	Double KO Screens
MAP2K7	VN1R2	not-SL	-0.413565343860947	-1.74622778820582	0.266273372662734	0.382261773822618	0.306930693069307	0.371628	Double KO Screens
MAP3K8	TPD52L3	not-SL	0.872424125131186	-0.467965314114885	0.796820317968203	0.840715928407159	0.772277227722772	0.503497	Double KO Screens
MAPK12	CCT8L2	not-SL	1.11110627503885	-0.769475156917103	0.838049528380495	0.832950038329501	0.834983498349835	0.537795333333333	Double KO Screens
MAPK12	DEFB118	not-SL	0.544521959805665	-1.52910358221437	0.569643035696431	0.557477585574776	0.584158415841584	0.455544333333333	Double KO Screens
MAPK12	SLC22A6	not-SL	-0.909324756498622	-2.55567532951885	0.225227477252275	0.155484451554845	0.227722772277228	0.757243	Double KO Screens
MAPK3	KRT26	not-SL	0.296008564304741	-0.560343083102232	0.792420757924208	0.824517548245176	0.554455445544555	1	Double KO Screens
MAPK3	LYZL6	not-SL	0.716566518504912	-1.32771933630049	0.663333666633337	0.604039596040396	0.653465346534654	0.182817	Double KO Screens
MAPK8IP1	DRD3	not-SL	-0.584588695663216	-3.89262439857925	0.228577142285771	0.168933106689331	0.277227722772277	0.2562435	Double KO Screens
MAPKAPK2	GLT6D1	not-SL	1.13376650331037	-0.386733886396679	0.781971802819718	0.754974502549745	0.816831683168316	0.7237765	Double KO Screens
MCL1	ACTL9	not-SL	-1.05403233159637	-2.86037142600734	0.0444955504449555	0.21027897210279	0.0792079207920792	0.67033	Double KO Screens
MCL1	CCT8L2	not-SL	-0.932169009349075	-1.85255890491549	0.345965403459654	0.272272772722728	0.237623762376238	0.992008	Double KO Screens
MCL1	FEZF2	not-SL	-0.221899017105635	-1.21316018435438	0.449055094490551	0.40985901409859	0.396039603960396	0.873127	Double KO Screens
MCL1	IL3	not-SL	-0.620194923023556	-3.12638385317541	0.209279072092791	0.158484151584842	0.287128712871287	0.125874	Double KO Screens
MCL1	NMS	not-SL	-0.733192218319814	-2.5553981018715	0.179182081791821	0.111188881111889	0.168316831683168	0.0909091	Double KO Screens
MCL1	SUN5	not-SL	-0.376374062633878	-1.79757924138291	0.29047095290471	0.276872312768723	0.326732673267327	0.625375	Double KO Screens
MCL1	UMOD	not-SL	-0.516052413591244	-1.635789368439	0.257374262573743	0.180781921807819	0.326732673267327	0.79021	Double KO Screens
ME1	VN1R2	not-SL	0.342761644133373	-1.95432055492592	0.582341765823418	0.466903309669033	0.599009900990099	0.530802666666667	Double KO Screens
MED1	NMS	not-SL	-0.370780051698451	-1.26436129952821	0.355664433556644	0.536846315368463	0.277227722772277	0.709291	Double KO Screens
MED23	CCT8L2	not-SL	-0.0654782091978972	-2.34863052137887	0.304169583041696	0.696730326967303	0.415841584158416	0.661339	Double KO Screens
METAP2	GML	not-SL	-0.5661013604332	-2.40633822527365	0.306169383061694	0.286521347865214	0.282178217821782	0.5964035	Double KO Screens
MFAP1	CHRNB3	not-SL	2.28758241609508	-0.26361596178789	0.982001799820018	0.95960403959604	0.97029702970297	0.589411	Double KO Screens
MRPL13	DEFB118	not-SL	0.860976098071434	-1.5269238360105	0.565743425657434	0.523047695230477	0.643564356435644	0.0879121	Double KO Screens
MRPL22	NMS	not-SL	0.476635325211054	-1.95775631994196	0.536246375362464	0.581041895810419	0.52970297029703	0.4995005	Double KO Screens
MST1R	KCNK18	not-SL	0.179911732963788	-0.969470840582541	0.593740625937407	0.814868513148685	0.47029702970297	0.774226	Double KO Screens
MTOR	GML	not-SL	-0.627658955557397	-2.35293643544452	0.41993300669933	0.309069093090691	0.386138613861386	0.574176	Double KO Screens
MTOR	NANOGNB	not-SL	0.967470186565411	-1.44340251735227	0.688606139386062	0.651484851514849	0.722772277227723	0.49725275	Double KO Screens
MTOR	SLC7A13	not-SL	-0.384114854524224	-2.01596113640378	0.306394360563944	0.287846215378462	0.368811881188119	0.48501475	Double KO Screens
MTOR	TAAR2	not-SL	1.23997999348886	-1.12435100543567	0.658209179082092	0.712178782121788	0.75	0.45254725	Double KO Screens
NOL9	CCT8L2	not-SL	0.861387177865834	-1.11762406484811	0.683381661833817	0.684381561843816	0.680693069306931	0.4655345	Double KO Screens
NOP58	VN1R2	not-SL	-0.0941924338700794	-2.61894195699646	0.459414058594141	0.323347665233477	0.463366336633664	0.32047942	Double KO Screens
NPR2	GML	not-SL	-0.391210317239242	-1.59582945227079	0.338899443388995	0.394060593940606	0.415841584158416	0.581419	Double KO Screens
NUBP1	RNASE9	not-SL	0.146639582412502	-0.764643707320238	0.545245475452455	0.676732326767323	0.455445544554455	0.685315	Double KO Screens
NUP43	TXNDC8	not-SL	-0.0364698914504234	-1.44853203247834	0.510982235109823	0.413058694130587	0.498349834983498	0.866467	Double KO Screens
PAFAH1B1	LRIT1	not-SL	-0.247767400422597	-2.48232964588365	0.358364163583641	0.219328067193281	0.321782178217822	0.3861135	Double KO Screens
PARP1	ACTL9	not-SL	0.380821091097414	-1.22867324434905	0.705129487051295	0.506099390060994	0.628712871287129	0.9635365	Double KO Screens
PARP1	GLT6D1	not-SL	0.363883952236972	-2.48609477668472	0.552494750524948	0.515098490150985	0.514851485148515	0.17832155	Double KO Screens
PARP1	NMS	not-SL	0.0326210644847801	-2.03340685584796	0.538196180381962	0.459354064593541	0.53960396039604	0.53596405	Double KO Screens
PARP1	SPACA1	not-SL	-0.363654321128068	-2.39077465305769	0.457354264573543	0.363913608639136	0.415841584158416	0.6683315	Double KO Screens
PARP1	VN1R2	not-SL	-1.75358447083666	-4.68961307746444	0.0502449755024498	0.123287671232877	0.0297029702970297	0.292707	Double KO Screens
PARP2	ADAM30	not-SL	0.238012319216992	-0.691446441874739	0.691830816918308	0.67023297670233	0.564356435643564	0.865135	Double KO Screens
PARP2	SLC7A13	not-SL	0.35980301850052	-0.739704434494739	0.88041195880412	0.623437656234377	0.683168316831683	0.956044	Double KO Screens
PARP2	TAAR2	not-SL	0.979818352471258	-1.12912023219469	0.759324067593241	0.888911108889111	0.851485148514852	0.756244	Double KO Screens
PFKP	DEFB129	not-SL	-0.631289403003422	-2.35900214759715	0.152984701529847	0.115188481151885	0.257425742574257	0.181818	Double KO Screens
PIK3C2B	ACTL9	not-SL	-0.344511405847976	-1.45553631350455	0.57327600573276	0.581075225810753	0.392739273927393	0.671661666666667	Double KO Screens
PIK3C2B	GLT6D1	not-SL	1.08652994631818	-0.837623008323073	0.836356364363564	0.714188581141886	0.807920792079208	0.4979022	Double KO Screens
PIK3C2B	SLC22A12	not-SL	1.11084968209583	-0.37165022141817	0.886311368863114	0.707229277072293	0.861386138613861	0.965035	Double KO Screens
PIK3CA	SCN10A	not-SL	0.365669116029147	-0.927659506953949	0.715528447155285	0.939406059394061	0.683168316831683	0.438561	Double KO Screens
PIK3CB	NPHS2	not-SL	-0.575129711096781	-1.95840369270753	0.374595873745959	0.286038062860381	0.372937293729373	0.653013666666667	Double KO Screens
PIK3CB	SCN10A	not-SL	0.81391354320746	-2.04989294481506	0.537846215378462	0.541145885411459	0.54950495049505	0.3186815	Double KO Screens
PIK3R1	NPHS2	not-SL	-0.574162097185171	-3.89198433102793	0.164083591640836	0.146785321467853	0.237623762376238	0.0529471	Double KO Screens
PITRM1	NPHS2	not-SL	-0.132376219028361	-1.57478994370674	0.378662133786621	0.754424557544246	0.405940594059406	0.372627	Double KO Screens
PRKAA1	DRD3	not-SL	1.78015581649777	-0.253751444236152	0.957554244575542	0.940405959404059	0.955445544554455	0.9925075	Double KO Screens
PRODH	GML	not-SL	-0.458974209638991	-2.0282690472214	0.171782821717828	0.336066393360664	0.287128712871287	0.522478	Double KO Screens
PRODH	TBC1D21	not-SL	4.20661810022434	-0.120114865016211	0.999300069993001	0.998400159984002	0.98019801980198	0.757243	Double KO Screens
PRSS8	SPACA1	not-SL	0.261608504873828	-0.657928006182074	0.598740125987401	0.858914108589141	0.524752475247525	0.875125	Double KO Screens
PRSS8	UMOD	not-SL	-1.06826371415747	-2.32927672771759	0.172682731726827	0.197980201979802	0.128712871287129	0.5005	Double KO Screens
PTPRJ	GML	not-SL	-0.515781897644836	-3.43640126230836	0.152084791520848	0.146985301469853	0.217821782178218	0.0659341	Double KO Screens
RB1	IL3	not-SL	0.407878574561689	-1.71786096030046	0.636236376362364	0.375712428757125	0.589108910891089	0.54845155	Double KO Screens
RHPN1	GLT6D1	not-SL	0.329255255638008	-1.3526900467019	0.601659834016598	0.583681631836817	0.588118811881188	0.420979	Double KO Screens
RPS6KB1	SPACA1	not-SL	0.683000567205901	-0.438662698532654	0.776022397760224	0.670732926707329	0.752475247524752	0.505495	Double KO Screens
RRM2	TAS1R2	not-SL	0.266382536076403	-1.3377668060125	0.575509115755091	0.482118454821185	0.537953795379538	0.611055666666667	Double KO Screens
SCYL1	SPO11	not-SL	-0.335029744323163	-2.04927377934954	0.337466253374663	0.134286571342866	0.425742574257426	0.994006	Double KO Screens
SKA3	NPHS2	not-SL	0.654877567048198	-0.947927808424178	0.673532646735327	0.61043895610439	0.673267326732673	0.5924075	Double KO Screens
TALDO1	GLT6D1	not-SL	1.85184864332171	-0.770003925891037	0.841815818418158	0.973552644735527	0.896039603960396	0.3846155	Double KO Screens
TLK1	DEFB118	not-SL	1.56099089680532	-0.614200947648668	0.788687797886878	0.773389327733893	0.759075907590759	0.686647	Double KO Screens
TTC7A	SLC22A12	not-SL	0.908398473173714	-0.325057536425628	0.847315268473153	0.764223577642236	0.762376237623762	0.972028	Double KO Screens
WEE1	GML	not-SL	-0.095500812762509	-1.41261046417266	0.464186914641869	0.373929273739293	0.429042904290429	0.731934666666667	Double KO Screens
YIF1A	NMS	not-SL	1.00637012773491	-0.430699074886315	0.858614138586141	0.864513548645136	0.881188118811881	0.908092	Double KO Screens
9p21	ANAPC4	SL	0.311859117826625	-1.8695042578348	0.49303402993034	0.572942705729427	0.506600660066007	0.8536465	Isogenic Screens
9p21	CRCP	SL	-0.387105635262695	-2.66191634989929	0.387661233876613	0.521314535213145	0.366336633663366	0.562604166666667	Isogenic Screens
9p21	MRPS21	SL	1.22120746912179	-1.28837699425305	0.830883578308836	0.717678232176782	0.82013201320132	0.8135198335	Isogenic Screens
9p21	MYC	SL	-0.544330633089418	-3.42230229653993	0.344765523447655	0.375512448755125	0.358085808580858	0.504328833333333	Isogenic Screens
9p21	POLR3K	SL	-0.570004058791167	-3.09569448872452	0.305402793054028	0.38021197880212	0.33993399339934	0.478022016666667	Isogenic Screens
9p21	TCP1	SL	0.476805706899578	-3.30350189409074	0.583708295837083	0.52024797520248	0.633663366336634	0.287545683333333	Isogenic Screens
ARID1A	BUB1B	SL	0.214982801240862	-1.91273330971918	0.58969103089691	0.588724460887245	0.55940594059406	0.821012333333333	Isogenic Screens
ARID1A	BUB3	SL	-0.473485087124415	-2.24110291097812	0.362663733626637	0.583008365830084	0.323432343234324	0.845321333333333	Isogenic Screens
ARID1A	CDK1	SL	-0.314815870947052	-3.58002663678815	0.462487084624871	0.620671266206713	0.419141914191419	0.548451501666667	Isogenic Screens
ARID1A	DDX19A	SL	0.19764743609801	-2.0274562244068	0.510565610105656	0.555044495550445	0.506600660066007	0.4342325	Isogenic Screens
ARID1A	EIF3I	SL	0.279299783222435	-3.16773545891788	0.559677365596774	0.616038396160384	0.602310231023103	0.232267683333333	Isogenic Screens
ARID1A	ELL	SL	0.351030152424271	-1.93671422018559	0.58705796087058	0.534296570342966	0.570957095709571	0.629204333333333	Isogenic Screens
ARID1A	NAA10	SL	0.425199088420327	-1.93736060851261	0.502883045028831	0.642369096423691	0.508250825082508	0.490676	Isogenic Screens
ARID1A	PCNA	SL	0.187319254308508	-2.25894647499313	0.561210545612106	0.471319534713196	0.528052805280528	0.619380666666667	Isogenic Screens
ARID1A	POLR3H	SL	0.483768958224115	-0.965805036902269	0.680648601806486	0.68033196680332	0.638613861386139	0.807026333333333	Isogenic Screens
ARID1A	SRP19	SL	0.50284758068437	-3.36229423345465	0.551111555511116	0.542595740425958	0.584158415841584	0.159007518333333	Isogenic Screens
BAP1	HMGCR	SL	0.461298801463844	-2.98068499166132	0.482251774822518	0.595440455954405	0.633663366336634	0.003996	Isogenic Screens
BAP1	HMGCS1	SL	-1.01471876229279	-1.92932155880941	0.236576342365763	0.127987201279872	0.148514851485149	0.808192	Isogenic Screens
BAP1	LIAS	SL	0.289206202539455	-1.62989643329905	0.517848215178482	0.341465853414659	0.613861386138614	0.263736	Isogenic Screens
BAP1	MRPL34	SL	0.500705659065121	-0.502223092348463	0.676932306769323	0.583441655834417	0.663366336633663	0.998002	Isogenic Screens
BAP1	NUP133	SL	0.217550076166424	-1.88111516840638	0.545645435456454	0.966303369663034	0.534653465346535	0.707293	Isogenic Screens
BAP1	RPL10A	SL	-0.860969725583051	-4.27686990853131	0.143085691430857	0.207879212078792	0.148514851485149	0.543457	Isogenic Screens
BAP1	RPL12	SL	-0.432981380061724	-3.4683981404561	0.252774722527747	0.3004699530047	0.287128712871287	0.666334	Isogenic Screens
BAP1	RPP21	SL	-0.402810651732722	-4.61671299473373	0.195380461953805	0.792120787921208	0.297029702970297	0.0659341	Isogenic Screens
BAP1	SS18L2	SL	1.96547075867359	-3.07696458665253	0.888211178882112	0.811818818118188	0.910891089108911	0.00999001	Isogenic Screens
BCL2L1	ACLY	SL	0.302604181445232	-1.29641753610323	0.603999600039996	0.575402459754025	0.544554455445545	0.6797202	Isogenic Screens
BCL2L1	BCL2	SL	0.317935630621717	-1.09399950019235	0.585741425857415	0.486501349865014	0.574257425742574	0.828172	Isogenic Screens
BCL2L1	BCL2L2	SL	-0.253034191625611	-2.26439808763282	0.491110888911109	0.459294070592941	0.520792079207921	0.6909094	Isogenic Screens
